ID         | PATH
4754786    | /Videojuegos/Playstation 5/Playstation 5 Accesorios
4754783    | /Videojuegos/Playstation 5/Playstation 5 Consolas
4754785    | /Videojuegos/Playstation 5/Playstation 5 Videojuegos
4666014    | /Videojuegos/Preventas
4754787    | /Videojuegos/Preventas/Funkos
4666017    | /Videojuegos/Preventas/Nintendo
4666016    | /Videojuegos/Preventas/Playstation
4666015    | /Videojuegos/Preventas/Xbox
127669     | /Videojuegos/Xbox 360
127671     | /Videojuegos/Xbox 360/Xbox 360 Accesorios
248752     | /Videojuegos/Xbox 360/Xbox 360 Digitales
127670     | /Videojuegos/Xbox 360/Xbox 360 Videojuegos
127631     | /Videojuegos/Xbox One
127640     | /Videojuegos/Xbox One/Xbox One Accesorios
127638     | /Videojuegos/Xbox One/Xbox One Consolas
127645     | /Videojuegos/Xbox One/Xbox One Digitales
127639     | /Videojuegos/Xbox One/Xbox One Videojuegos
4754776    | /Videojuegos/Xbox Series
4754780    | /Videojuegos/Xbox Series/Xbox Series Accesorios
4754777    | /Videojuegos/Xbox Series/Xbox Series Consolas
4754781    | /Videojuegos/Xbox Series/Xbox Series Digitales
4754778    | /Videojuegos/Xbox Series/Xbox Series Videojuegos
700976     | /Zapatos
682689     | /Zapatos/Accesorios para Zapatos
682696     | /Zapatos/Accesorios para Zapatos/Footies
682697     | /Zapatos/Accesorios para Zapatos/Limpieza
682698     | /Zapatos/Accesorios para Zapatos/Plantillas
682691     | /Zapatos/Zapatos de Caballero
682699     | /Zapatos/Zapatos de Caballero/Botas
682700     | /Zapatos/Zapatos de Caballero/Confort
682701     | /Zapatos/Zapatos de Caballero/Formal
682702     | /Zapatos/Zapatos de Caballero/Mocasines
4724448    | /Zapatos/Zapatos de Caballero/Otros
682704     | /Zapatos/Zapatos de Caballero/Pantuflas
682706     | /Zapatos/Zapatos de Caballero/Sandalias
682707     | /Zapatos/Zapatos de Caballero/Tenis
682694     | /Zapatos/Zapatos de Mujer
4675850    | /Zapatos/Zapatos de Mujer/Alpargatas
682710     | /Zapatos/Zapatos de Mujer/Botas
4675849    | /Zapatos/Zapatos de Mujer/Botines
682711     | /Zapatos/Zapatos de Mujer/Confort
682712     | /Zapatos/Zapatos de Mujer/Flats
4675852    | /Zapatos/Zapatos de Mujer/Otros
682713     | /Zapatos/Zapatos de Mujer/Pantuflas
4675851    | /Zapatos/Zapatos de Mujer/Plataformas
682714     | /Zapatos/Zapatos de Mujer/Sandalias
682715     | /Zapatos/Zapatos de Mujer/Tenis
682716     | /Zapatos/Zapatos de Mujer/Zapatillas
682692     | /Zapatos/Zapatos infantiles
682709     | /Zapatos/Zapatos infantiles/Niña
682708     | /Zapatos/Zapatos infantiles/Niño
